A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
105,339.33220864799375,1.0,0.3472847486219106,277.48858789096323,1.0,0.3790716596260006,33.568141128419505,1.0,0.8853801866586237,260.8242165847927,1.0,0.4721329775767728,156.5193670472373,1.0,0.4261972642683963,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,policy 0,dikesnet
87,54.580637109238594,10,0.8246830855663326,206.89922804533285,1.5,0.46975820050665135,290.5862079865668,10,0.3665042520979323,95.73653161102936,1.5,0.39765025994367514,165.37059952405377,1.5,0.45057824220409676,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,policy 0,dikesnet
118,50.51084083616203,10,0.3275653393911768,99.67017923670242,1.0,0.23876514587484604,178.3558577234629,1.0,0.5235941309304226,83.93084778862729,1.0,0.28325781511897213,123.13619138504922,10,0.0428448942159725,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,policy 0,dikesnet
95,305.9896527561406,1.0,0.912949875097493,256.1843126619533,1.0,0.9538569328579075,173.69078050493533,10,0.5181286942050612,69.06119472865856,10,0.8679387257708662,161.2871949809244,10,0.11231909126637737,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,policy 0,dikesnet
27,92.85814994236262,10,0.03955591020452902,150.62287905124356,1.5,0.9298030483689259,83.00431798619297,1.0,0.9833277896876135,238.06121781092625,1.0,0.4743101852444095,62.777615049634505,1.0,0.4924664176302485,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,policy 0,dikesnet
82,330.04965377557346,10,0.289426980663616,92.80418228655829,1.0,0.26736255578560036,125.375740972437,1.5,0.8622622601291428,272.58313201474215,1.5,0.5684980923560699,256.1941957873148,1.0,0.23723228196711493,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,policy 0,dikesnet
79,30.047435300223654,1.0,0.4264967001399379,337.48505119697876,1.5,0.7702559130366023,92.55338363147578,1.0,0.6766692295731601,83.61529344397492,1.0,0.24461261175106347,228.84187815912435,1.5,0.1708434486242026,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,policy 0,dikesnet
113,332.3666581415789,1.0,0.25662495739278585,51.04818984047469,1.0,0.6675164411672688,93.46778506978325,1.5,0.36049830343361366,172.293304445079,1.0,0.8191768862921673,189.7564003396625,1.5,0.026491403523907022,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,policy 0,dikesnet
103,341.34233352064814,1.0,0.27907824719405444,192.16977953286943,1.5,0.02969431655600024,225.12712361168315,1.0,0.0838989220555547,48.1879128872172,10,0.6981531614881092,173.42128990909112,1.5,0.5592130950666463,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,policy 0,dikesnet
69,237.38891522127517,1.5,0.12080942182472294,339.5877826465013,1.5,0.7508794960921986,217.56824966908619,1.0,0.34065805668758176,213.02676800149445,1.0,0.9153033284507772,204.3940567150773,10,0.524752417679225,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,policy 0,dikesnet
51,318.54280368958325,10,0.47447977896863436,348.37361749627155,1.0,0.47067332320029776,65.05981107691791,1.5,0.8472140458096937,203.1576295510217,1.0,0.746029684887369,206.312720214689,1.0,0.7241669307711971,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,policy 0,dikesnet
71,113.2824330887756,10,0.026114206236380083,249.1932313420369,10,0.2061205547646002,319.48983829310043,1.0,0.25349762149299243,49.18064703514783,1.0,0.7766500658626259,203.91342100186853,1.5,0.9421231970870764,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,policy 0,dikesnet
131,156.1898310584972,10,0.5937848050515162,68.18693471566496,10,0.9367771923653071,345.56707453284537,1.0,0.532099965545273,255.5465532454356,1.5,0.31134037295818334,54.25445100423431,10,0.28703288518990316,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,policy 0,dikesnet
114,124.63730472767287,1.0,0.9446093947872466,342.9228457703388,1.5,0.2675559165055988,73.19466080274705,1.5,0.10908518521919065,248.04459996884592,1.5,0.9744994730870395,178.7804405819608,1.0,0.43182517509382856,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,policy 0,dikesnet
41,41.009939376754105,1.5,0.5863384097915206,220.67128733061665,1.0,0.7042643271072846,41.43017161351484,1.0,0.4518454901770172,40.10243720510513,10,0.8461225408309866,192.82553410325852,1.5,0.9793905359585022,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,policy 0,dikesnet
118,173.07661924263374,1.0,0.222044110932013,132.7962656838491,1.0,0.8737070042345305,97.95996261440175,10,0.6266168439470722,209.11651032832964,10,0.33571281552865306,163.215022874596,1.5,0.02842277536656365,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,policy 0,dikesnet
126,167.7379067202308,1.0,0.3121788529641856,161.76866423821357,1.0,0.3264654052874673,116.59738563402831,10,0.7369710426935038,252.41023776271985,10,0.47546433873894056,158.68414369909323,10,0.20217568341033562,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,policy 0,dikesnet
106,125.19037677258667,10,0.3998979385486887,78.03121212158021,1.0,0.627099589888071,265.3918416985365,10,0.021185933211410803,204.11254904098743,1.5,0.8288759505320408,235.88413298276467,1.0,0.8365101823301223,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,policy 0,dikesnet
66,260.0216064089178,1.0,0.17474789555900486,70.11380635459153,10,0.9849684454521946,244.6296541378061,10,0.9886466922410261,337.0772451362058,10,0.4672396665251305,133.7509558492839,10,0.7056511391831215,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,policy 0,dikesnet
43,155.71415146003977,1.0,0.7959067978436231,339.7326472396429,10,0.7073165267214973,252.6251103231271,1.5,0.9420698588785528,176.2787128519268,1.5,0.4689943488421185,310.9257589358636,1.0,0.4842299082864132,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,policy 0,dikesnet
116,301.6815930499022,1.0,0.30746428231526063,275.27039384394675,1.5,0.24450608262767523,184.4309043499565,1.5,0.8650420414430741,343.86050630564165,1.0,0.9264986351462402,322.94838914594,1.5,0.08040888550930807,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,policy 0,dikesnet
45,144.69886786526342,10,0.9573661478982836,216.44378809563756,10,0.6914302115733086,251.94379727040683,10,0.6119544627525704,42.08676374380184,10,0.17565769879154144,123.46187823017003,10,0.6024838093692529,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,policy 0,dikesnet
75,132.50059086017905,10,0.20586389847461306,165.00802092205794,1.0,0.11788144378251388,195.6000223488742,1.0,0.21433443608121763,90.63927463603645,10,0.3495882091078444,216.93737609827693,1.0,0.8420693549021828,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,policy 0,dikesnet
92,216.78700704535015,1.0,0.5450504062713828,156.283886608248,1.5,0.103667096009195,181.02657449378907,1.5,0.3170116701232039,150.64601571438573,10,0.5846118327311426,35.007018054261074,10,0.24147568384468687,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,policy 0,dikesnet
47,144.87143111732988,1.0,0.6337036633586348,327.1772106057184,1.5,0.6795156657187832,239.34668521500106,1.5,0.3968451315419627,267.171513155145,1.5,0.436196325719657,74.59197340663209,10,0.6035230102496756,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,policy 0,dikesnet
34,267.8759091466349,1.5,0.07948302347486315,217.52084479876112,10,0.9359910472125736,91.18360377944344,10,0.1870780669578444,46.949364057692115,1.0,0.8432734002710958,210.67754147427132,1.5,0.4019576172544014,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,policy 0,dikesnet
35,261.3231422478572,1.0,0.1932564014677212,319.5617081374761,10,0.5598284535170837,345.8380501975964,10,0.38680613397619373,154.95892419869904,1.5,0.5457068660866657,299.2390647167108,1.5,0.8838312516994765,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,policy 0,dikesnet
7,309.9555142875794,1.5,0.36617632659483235,115.30445094179241,10,0.38230750720490325,70.57871448276535,1.0,0.3156358238016943,237.73493473772223,1.0,0.3767397404249579,88.19935269007243,1.0,0.6202089981604489,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,policy 0,dikesnet
106,227.67779424933047,10,0.21009090860476498,123.166002679932,10,0.8364601030138438,131.5235494544003,10,0.16868346469720066,57.24448931181003,1.0,0.015486493902568354,247.28758945351052,10,0.8122603075775122,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,policy 0,dikesnet
92,203.7930189955513,1.5,0.37510681809645596,224.42289107659366,1.0,0.019548062471301003,112.64482441544997,1.0,0.6699459679067702,179.08499808316728,10,0.7044108502977122,176.791638318679,1.0,0.28930296286762547,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,policy 0,dikesnet
52,208.6251403695104,10,0.5433427137211468,51.2306470055992,1.0,0.6657695696821786,232.89375337628226,1.5,0.31361111290219673,135.62721703145013,1.0,0.47779221626563323,90.72125568772037,1.0,0.6082526407551854,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,policy 0,dikesnet
41,174.09354722940182,1.5,0.0635140088299333,49.19355923436156,1.5,0.024135941637651488,272.6071961007864,10,0.3068167187244011,148.62321638197412,1.0,0.824958876862038,326.8901791585325,1.5,0.5370782105113693,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,policy 0,dikesnet
97,35.916432540559384,1.0,0.20219013899476238,191.53668113883884,1.5,0.07458495012288341,210.65381296552738,10,0.7326811282032791,95.97171522866181,10,0.46970076828051316,38.06295486748532,10,0.1670950394336486,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,policy 0,dikesnet
127,305.80718347663867,10,0.20847935538373016,296.5363559002996,1.0,0.5777066263142334,31.625619145446464,1.0,0.47252815259797865,335.08047468328516,10,0.9051107001767557,140.43664847502964,10,0.18871531242458167,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,policy 0,dikesnet
51,157.21722248355906,1.0,0.22699660505786706,97.48904041322538,1.5,0.9094061662949057,214.23231722683022,1.0,0.6718105163972309,283.38963401412326,1.0,0.5752746310108695,41.58351328163175,10,0.3738814530097593,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,policy 0,dikesnet
7,337.7745635158892,10,0.47144863061796466,283.2523927562063,1.5,0.11133460870905233,73.36347093489685,1.0,0.21901756150539933,112.59367665278917,1.5,0.3067241865569849,280.2085659028561,1.0,0.31973141668867555,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,policy 0,dikesnet
54,288.7058558962187,1.5,0.04723694342579634,35.33448016457324,1.0,0.6014060183486418,55.057578613355204,1.5,0.675698539352359,345.0484162131556,1.0,0.7847509110569337,337.13279986165344,1.0,0.20971340027001578,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,policy 0,dikesnet
101,288.8849591267169,1.0,0.07068565961366134,226.35657929987508,1.5,0.6548536708469072,80.3570852408141,10,0.09040052304095221,181.73042870197426,10,0.4135925082954615,185.6680563331711,1.5,0.7384962991479732,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,policy 0,dikesnet
14,36.72385040549249,1.5,0.08881509107233869,124.07490231807081,1.5,0.6099312408879413,269.45276389232174,1.5,0.8895925857440016,52.17964156120545,1.5,0.05936589676565411,81.61164260680462,10,0.2554425536537137,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,policy 0,dikesnet
28,333.6777845012437,10,0.00576177498394205,192.85001386646297,1.5,0.8673716491024726,324.4214542169529,10,0.16413360898836396,237.3646888638231,1.0,0.005996003123153607,176.06427004832642,10,0.680099550508462,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,policy 0,dikesnet
107,221.8357522274972,1.5,0.6980489653163714,76.95137617775848,1.0,0.8590795981359747,154.38772398671452,1.5,0.9249792077802809,134.54948831082345,10,0.12030065515609165,104.14969948335487,1.5,0.3787497579911294,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,policy 0,dikesnet
29,263.28056873878114,1.5,0.5969612331870143,59.60330765787289,10,0.8780463590297555,238.54333153067216,10,0.8551907940384328,133.29771368161838,10,0.7342482115567536,45.9580298131792,10,0.3652259896793104,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,policy 0,dikesnet
88,187.62107574379587,1.5,0.4642368895936041,293.02249479353276,10,0.09600426947164001,107.52324690107535,10,0.9911974783167248,178.08690547207854,1.0,0.9348746891925082,66.44346504259826,1.5,0.6510402379635492,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,policy 0,dikesnet
24,67.30700291029129,10,0.9591886050789286,237.9675521933999,10,0.9493625726108172,163.08131474889313,1.0,0.017175259643544872,185.05948310572552,10,0.18076353402814133,272.072569218533,1.5,0.475715661691967,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,policy 0,dikesnet
18,266.1276600759215,1.5,0.6745323752212564,261.18103695043436,1.5,0.39696135341299804,52.60675898985271,10,0.06393018630309558,246.72606105852765,1.5,0.037074070240198535,292.2715153450272,1.5,0.14397453605957955,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,policy 0,dikesnet
131,274.22673025631883,10,0.5911970120933528,317.153246865399,1.0,0.1358941847187271,62.25750183859384,1.5,0.24860667789317456,199.93980767644211,1.0,0.12855265828300858,126.10892878455103,10,0.5240108322051156,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,policy 0,dikesnet
78,43.023726595624595,10,0.018987343537833833,324.30987732134076,1.5,0.34872222064158526,321.10306718111406,10,0.007257227597355752,334.4021431093223,1.5,0.14741084312159886,253.47515454925298,1.0,0.1660767913134667,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,policy 0,dikesnet
130,310.1240241841385,10,0.5187484728671192,69.18639822420046,1.0,0.1696142799748901,267.7533402692294,1.5,0.23760768177654096,208.65282252284214,1.0,0.6461859088727485,99.09973357004463,10,0.35885383377972374,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,policy 0,dikesnet
50,180.89428834527658,10,0.3587178345137764,260.4311630114191,1.0,0.6710152626511324,261.0811570366586,1.0,0.660488450778292,103.99887990854991,1.0,0.023663481047760265,223.61949947117924,10,0.34261483602991105,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,policy 0,dikesnet
63,340.01245575775806,1.5,0.8620927878010164,126.4096451961758,1.5,0.13138019897718275,73.57166009699881,10,0.9033362250877796,132.9455463526031,1.5,0.11154333457498333,113.85181604868006,1.5,0.8251256189836988,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,policy 0,dikesnet
31,280.91283240298316,10,0.7999562958513241,324.6842761983934,1.0,0.8203979617205968,90.06110785148118,10,0.6131619955220033,303.00476573114054,10,0.82546589052158,322.680967985984,1.5,0.0149374217962833,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,policy 0,dikesnet
45,112.58886351969568,1.0,0.9700810448714469,226.46108908471606,1.5,0.4926617080528764,196.92504309840172,10,0.33946887459711855,213.91913496500456,1.0,0.6468619882958867,346.21839719892984,1.0,0.8276347607210591,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,policy 0,dikesnet
131,110.13966382488294,1.5,0.9211219301846661,250.78710727054002,10,0.1649800125464148,183.49646797866544,10,0.13461423758763402,72.4100149417051,1.0,0.9066041148595594,306.25343560427945,1.5,0.8584385206243352,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,policy 0,dikesnet
24,93.28487752653074,1.0,0.006608157827409127,285.83655608624974,10,0.1871479062091922,290.07736348866507,10,0.3453318567338304,212.63300100413986,1.0,0.6564327669225065,308.0979455137088,10,0.4497181498297671,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,policy 0,dikesnet
126,218.0407319465961,1.0,0.6244409334835443,219.56794824090446,1.0,0.941504828755679,63.743316216673975,1.0,0.6474969516131898,247.09066705022826,1.5,0.2199069898823582,270.3058242550162,1.5,0.256330676884672,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,policy 0,dikesnet
117,222.75217613056012,1.0,0.6091994489776145,188.17021589047388,10,0.9923857217923067,119.65689988024377,1.5,0.6768306696875334,195.18483241945358,10,0.9163275143082847,101.1236944323081,10,0.9391496583084816,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,policy 0,dikesnet
56,167.44526755072894,10,0.38108415089631786,339.0102289684572,1.5,0.6303357039446851,249.5950993184975,10,0.3056530016543978,118.7604995662785,10,0.6777991218527329,269.58322707616867,10,0.44997127758835515,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,policy 0,dikesnet
